,clip_name,label
29378,train29379.aiff,0
3277,train3278.aiff,0
29536,train29537.aiff,0
7037,train7038.aiff,0
21438,train21439.aiff,0
25656,train25657.aiff,0
2092,train2093.aiff,0
17750,train17751.aiff,0
487,train488.aiff,0
17749,train17750.aiff,0
15456,train15457.aiff,0
15874,train15875.aiff,0
14985,train14986.aiff,0
27531,train27532.aiff,0
4353,train4354.aiff,0
15561,train15562.aiff,0
1437,train1438.aiff,0
25327,train25328.aiff,0
27194,train27195.aiff,0
15023,train15024.aiff,0
29033,train29034.aiff,0
15451,train15452.aiff,0
24352,train24353.aiff,0
16041,train16042.aiff,0
13370,train13371.aiff,0
2251,train2252.aiff,0
15993,train15994.aiff,0
23562,train23563.aiff,0
7389,train7390.aiff,0
10319,train10320.aiff,0
3773,train3774.aiff,0
29124,train29125.aiff,0
13995,train13996.aiff,0
2909,train2910.aiff,0
12622,train12623.aiff,0
6096,train6097.aiff,0
6122,train6123.aiff,0
4358,train4359.aiff,0
419,train420.aiff,0
21746,train21747.aiff,0
8918,train8919.aiff,0
10413,train10414.aiff,0
16012,train16013.aiff,0
12233,train12234.aiff,0
13870,train13871.aiff,0
28385,train28386.aiff,0
14941,train14942.aiff,0
16697,train16698.aiff,0
16987,train16988.aiff,0
5914,train5915.aiff,0
16728,train16729.aiff,0
1255,train1256.aiff,0
2286,train2287.aiff,0
4221,train4222.aiff,0
5917,train5918.aiff,0
18839,train18840.aiff,0
7581,train7582.aiff,0
18103,train18104.aiff,0
21222,train21223.aiff,0
9568,train9569.aiff,0
27955,train27956.aiff,0
22998,train22999.aiff,0
3590,train3591.aiff,0
27426,train27427.aiff,0
14178,train14179.aiff,0
29123,train29124.aiff,0
21359,train21360.aiff,0
7940,train7941.aiff,0
14323,train14324.aiff,0
9686,train9687.aiff,0
21761,train21762.aiff,0
7321,train7322.aiff,0
26108,train26109.aiff,0
2441,train2442.aiff,0
10579,train10580.aiff,0
5395,train5396.aiff,0
14418,train14419.aiff,0
13806,train13807.aiff,0
13738,train13739.aiff,0
15756,train15757.aiff,0
2667,train2668.aiff,0
13302,train13303.aiff,0
10948,train10949.aiff,0
17428,train17429.aiff,0
9398,train9399.aiff,0
17633,train17634.aiff,0
5358,train5359.aiff,0
25291,train25292.aiff,0
2447,train2448.aiff,0
18704,train18705.aiff,0
14951,train14952.aiff,0
15020,train15021.aiff,0
10818,train10819.aiff,0
9296,train9297.aiff,0
9885,train9886.aiff,0
29690,train29691.aiff,0
25193,train25194.aiff,0
21393,train21394.aiff,0
6058,train6059.aiff,0
13978,train13979.aiff,0
20588,train20589.aiff,0
13279,train13280.aiff,0
10303,train10304.aiff,0
8805,train8806.aiff,0
16086,train16087.aiff,0
14762,train14763.aiff,0
21175,train21176.aiff,0
4472,train4473.aiff,0
14389,train14390.aiff,0
21849,train21850.aiff,0
10050,train10051.aiff,0
3872,train3873.aiff,0
17046,train17047.aiff,0
23722,train23723.aiff,0
566,train567.aiff,0
23115,train23116.aiff,0
28634,train28635.aiff,0
2663,train2664.aiff,0
14461,train14462.aiff,0
12967,train12968.aiff,0
16874,train16875.aiff,0
16628,train16629.aiff,0
27905,train27906.aiff,0
4693,train4694.aiff,0
1855,train1856.aiff,0
16245,train16246.aiff,0
21644,train21645.aiff,0
29469,train29470.aiff,0
16591,train16592.aiff,0
7901,train7902.aiff,0
6890,train6891.aiff,0
27728,train27729.aiff,0
17752,train17753.aiff,0
2533,train2534.aiff,0
13228,train13229.aiff,0
17013,train17014.aiff,0
16994,train16995.aiff,0
28882,train28883.aiff,0
2442,train2443.aiff,0
811,train812.aiff,0
28047,train28048.aiff,0
10716,train10717.aiff,0
2699,train2700.aiff,0
4091,train4092.aiff,0
11234,train11235.aiff,0
12533,train12534.aiff,0
24614,train24615.aiff,0
6209,train6210.aiff,0
321,train322.aiff,0
2675,train2676.aiff,0
20668,train20669.aiff,0
3123,train3124.aiff,0
7348,train7349.aiff,0
12621,train12622.aiff,0
5599,train5600.aiff,0
21575,train21576.aiff,0
5779,train5780.aiff,0
23926,train23927.aiff,0
23584,train23585.aiff,0
23840,train23841.aiff,0
23770,train23771.aiff,0
19690,train19691.aiff,0
28490,train28491.aiff,0
19830,train19831.aiff,0
5348,train5349.aiff,0
18086,train18087.aiff,0
22337,train22338.aiff,0
7422,train7423.aiff,0
27689,train27690.aiff,0
10187,train10188.aiff,0
22152,train22153.aiff,0
29695,train29696.aiff,0
15583,train15584.aiff,0
18962,train18963.aiff,0
8860,train8861.aiff,0
28708,train28709.aiff,0
21577,train21578.aiff,0
26617,train26618.aiff,0
3962,train3963.aiff,0
1267,train1268.aiff,0
4341,train4342.aiff,0
24006,train24007.aiff,0
17943,train17944.aiff,0
23301,train23302.aiff,0
10877,train10878.aiff,0
12643,train12644.aiff,0
11620,train11621.aiff,0
3384,train3385.aiff,0
1043,train1044.aiff,0
4096,train4097.aiff,0
15980,train15981.aiff,0
22679,train22680.aiff,0
1312,train1313.aiff,0
12880,train12881.aiff,0
20878,train20879.aiff,0
2705,train2706.aiff,0
3934,train3935.aiff,0
22771,train22772.aiff,0
21782,train21783.aiff,0
3247,train3248.aiff,0
20494,train20495.aiff,0
21457,train21458.aiff,0
25569,train25570.aiff,0
24663,train24664.aiff,0
27508,train27509.aiff,0
8997,train8998.aiff,0
15431,train15432.aiff,0
29043,train29044.aiff,0
2969,train2970.aiff,0
27168,train27169.aiff,0
1714,train1715.aiff,0
11102,train11103.aiff,0
1169,train1170.aiff,0
4603,train4604.aiff,0
3155,train3156.aiff,0
28506,train28507.aiff,0
7158,train7159.aiff,0
10725,train10726.aiff,0
184,train185.aiff,0
21749,train21750.aiff,0
24647,train24648.aiff,0
28239,train28240.aiff,0
10122,train10123.aiff,0
14104,train14105.aiff,0
5218,train5219.aiff,0
2314,train2315.aiff,0
28473,train28474.aiff,0
19841,train19842.aiff,0
27560,train27561.aiff,0
2223,train2224.aiff,0
13774,train13775.aiff,0
2483,train2484.aiff,0
20521,train20522.aiff,0
29547,train29548.aiff,0
10434,train10435.aiff,0
9075,train9076.aiff,0
29707,train29708.aiff,0
15802,train15803.aiff,0
11760,train11761.aiff,0
17040,train17041.aiff,0
709,train710.aiff,0
28304,train28305.aiff,0
22099,train22100.aiff,0
27269,train27270.aiff,0
29361,train29362.aiff,0
14086,train14087.aiff,0
8385,train8386.aiff,0
15168,train15169.aiff,0
11420,train11421.aiff,0
24402,train24403.aiff,0
25664,train25665.aiff,0
1871,train1872.aiff,0
5972,train5973.aiff,0
27765,train27766.aiff,0
22723,train22724.aiff,0
279,train280.aiff,0
732,train733.aiff,0
4123,train4124.aiff,0
12336,train12337.aiff,0
11343,train11344.aiff,0
11091,train11092.aiff,0
8584,train8585.aiff,0
29284,train29285.aiff,0
28502,train28503.aiff,0
7735,train7736.aiff,0
21149,train21150.aiff,0
16949,train16950.aiff,0
7608,train7609.aiff,0
18930,train18931.aiff,0
39,train40.aiff,0
16833,train16834.aiff,0
29440,train29441.aiff,0
15824,train15825.aiff,0
4658,train4659.aiff,0
18492,train18493.aiff,0
1405,train1406.aiff,0
22327,train22328.aiff,0
2951,train2952.aiff,0
3758,train3759.aiff,0
13921,train13922.aiff,0
8774,train8775.aiff,0
28311,train28312.aiff,0
14068,train14069.aiff,0
17032,train17033.aiff,0
16950,train16951.aiff,0
9487,train9488.aiff,0
7263,train7264.aiff,0
16346,train16347.aiff,0
1519,train1520.aiff,0
20530,train20531.aiff,0
21238,train21239.aiff,0
14983,train14984.aiff,0
24124,train24125.aiff,0
101,train102.aiff,0
22430,train22431.aiff,0
3032,train3033.aiff,0
7827,train7828.aiff,0
16454,train16455.aiff,0
27308,train27309.aiff,0
16999,train17000.aiff,0
8134,train8135.aiff,0
8129,train8130.aiff,0
11778,train11779.aiff,0
9104,train9105.aiff,0
6149,train6150.aiff,0
2664,train2665.aiff,0
1262,train1263.aiff,0
17037,train17038.aiff,0
13416,train13417.aiff,0
10404,train10405.aiff,0
10638,train10639.aiff,0
16155,train16156.aiff,0
10680,train10681.aiff,0
8060,train8061.aiff,0
28279,train28280.aiff,0
27004,train27005.aiff,0
7011,train7012.aiff,0
11812,train11813.aiff,0
15687,train15688.aiff,0
15673,train15674.aiff,0
17127,train17128.aiff,0
21915,train21916.aiff,0
14664,train14665.aiff,0
13847,train13848.aiff,0
2608,train2609.aiff,0
25194,train25195.aiff,0
3476,train3477.aiff,0
28099,train28100.aiff,0
14538,train14539.aiff,0
5682,train5683.aiff,0
27753,train27754.aiff,0
18664,train18665.aiff,0
19942,train19943.aiff,0
4170,train4171.aiff,0
7148,train7149.aiff,0
216,train217.aiff,0
24019,train24020.aiff,0
1580,train1581.aiff,0
24169,train24170.aiff,0
763,train764.aiff,0
60,train61.aiff,0
11089,train11090.aiff,0
7446,train7447.aiff,0
15968,train15969.aiff,0
28439,train28440.aiff,0
15028,train15029.aiff,0
2564,train2565.aiff,0
28788,train28789.aiff,0
14510,train14511.aiff,0
25493,train25494.aiff,0
24762,train24763.aiff,0
22970,train22971.aiff,0
12905,train12906.aiff,0
8538,train8539.aiff,0
14748,train14749.aiff,0
3551,train3552.aiff,0
20068,train20069.aiff,0
29668,train29669.aiff,0
2953,train2954.aiff,0
643,train644.aiff,0
21044,train21045.aiff,0
20712,train20713.aiff,0
17187,train17188.aiff,0
21082,train21083.aiff,0
24115,train24116.aiff,0
5614,train5615.aiff,0
14051,train14052.aiff,0
153,train154.aiff,0
27202,train27203.aiff,0
23771,train23772.aiff,0
423,train424.aiff,0
237,train238.aiff,0
11396,train11397.aiff,0
20663,train20664.aiff,0
2496,train2497.aiff,0
4550,train4551.aiff,0
9745,train9746.aiff,0
28923,train28924.aiff,0
16238,train16239.aiff,0
11100,train11101.aiff,0
2554,train2555.aiff,0
21084,train21085.aiff,0
21617,train21618.aiff,0
6193,train6194.aiff,0
12405,train12406.aiff,0
5994,train5995.aiff,0
23139,train23140.aiff,0
12539,train12540.aiff,0
13108,train13109.aiff,0
24076,train24077.aiff,0
29457,train29458.aiff,0
8369,train8370.aiff,0
6839,train6840.aiff,0
5931,train5932.aiff,0
25512,train25513.aiff,0
14828,train14829.aiff,0
16778,train16779.aiff,0
29351,train29352.aiff,0
18582,train18583.aiff,0
1291,train1292.aiff,0
16001,train16002.aiff,0
15955,train15956.aiff,0
5265,train5266.aiff,0
16036,train16037.aiff,0
21178,train21179.aiff,0
3207,train3208.aiff,0
25662,train25663.aiff,0
3875,train3876.aiff,0
17453,train17454.aiff,0
26414,train26415.aiff,0
5741,train5742.aiff,0
15245,train15246.aiff,0
2766,train2767.aiff,0
29101,train29102.aiff,0
20149,train20150.aiff,0
17930,train17931.aiff,0
10510,train10511.aiff,0
3262,train3263.aiff,0
29687,train29688.aiff,0
15517,train15518.aiff,0
16035,train16036.aiff,0
21903,train21904.aiff,0
20710,train20711.aiff,0
21498,train21499.aiff,0
9984,train9985.aiff,0
25237,train25238.aiff,0
13340,train13341.aiff,0
16835,train16836.aiff,0
14439,train14440.aiff,0
5982,train5983.aiff,0
13141,train13142.aiff,0
655,train656.aiff,0
21135,train21136.aiff,0
11133,train11134.aiff,0
6076,train6077.aiff,0
20082,train20083.aiff,0
18915,train18916.aiff,0
16617,train16618.aiff,0
27495,train27496.aiff,0
29691,train29692.aiff,0
15309,train15310.aiff,0
4216,train4217.aiff,0
8308,train8309.aiff,0
15420,train15421.aiff,0
20155,train20156.aiff,0
19941,train19942.aiff,0
28782,train28783.aiff,0
22720,train22721.aiff,0
3135,train3136.aiff,0
20471,train20472.aiff,0
2433,train2434.aiff,0
11742,train11743.aiff,0
16896,train16897.aiff,0
26623,train26624.aiff,0
14065,train14066.aiff,0
20823,train20824.aiff,0
15427,train15428.aiff,0
24709,train24710.aiff,0
15149,train15150.aiff,0
18257,train18258.aiff,0
19037,train19038.aiff,0
7512,train7513.aiff,0
27909,train27910.aiff,0
12467,train12468.aiff,0
29500,train29501.aiff,0
24562,train24563.aiff,0
6703,train6704.aiff,0
17895,train17896.aiff,0
21027,train21028.aiff,0
29213,train29214.aiff,0
2143,train2144.aiff,0
5015,train5016.aiff,0
2076,train2077.aiff,0
21119,train21120.aiff,0
25264,train25265.aiff,0
21014,train21015.aiff,0
18476,train18477.aiff,0
4339,train4340.aiff,0
14331,train14332.aiff,0
22975,train22976.aiff,0
5413,train5414.aiff,0
21215,train21216.aiff,0
4132,train4133.aiff,0
1610,train1611.aiff,0
11231,train11232.aiff,0
27856,train27857.aiff,0
13409,train13410.aiff,0
13958,train13959.aiff,0
14105,train14106.aiff,0
2157,train2158.aiff,0
10416,train10417.aiff,0
3150,train3151.aiff,0
7474,train7475.aiff,0
18873,train18874.aiff,0
23334,train23335.aiff,0
12616,train12617.aiff,0
7051,train7052.aiff,0
1052,train1053.aiff,0
10903,train10904.aiff,0
583,train584.aiff,0
28016,train28017.aiff,0
19550,train19551.aiff,0
29555,train29556.aiff,0
25536,train25537.aiff,0
24356,train24357.aiff,0
2199,train2200.aiff,0
1028,train1029.aiff,0
12424,train12425.aiff,0
22884,train22885.aiff,0
16503,train16504.aiff,0
1165,train1166.aiff,0
15061,train15062.aiff,0
707,train708.aiff,0
14232,train14233.aiff,0
29081,train29082.aiff,0
17158,train17159.aiff,0
22891,train22892.aiff,0
929,train930.aiff,0
3345,train3346.aiff,0
3896,train3897.aiff,0
22812,train22813.aiff,0
29376,train29377.aiff,0
6116,train6117.aiff,0
17778,train17779.aiff,0
3537,train3538.aiff,0
4744,train4745.aiff,0
29885,train29886.aiff,0
23971,train23972.aiff,0
15014,train15015.aiff,0
15591,train15592.aiff,0
15129,train15130.aiff,0
24245,train24246.aiff,0
13809,train13810.aiff,0
28035,train28036.aiff,0
13003,train13004.aiff,0
17525,train17526.aiff,0
21158,train21159.aiff,0
24354,train24355.aiff,0
15471,train15472.aiff,0
25211,train25212.aiff,0
579,train580.aiff,0
23424,train23425.aiff,0
13261,train13262.aiff,0
4570,train4571.aiff,0
20785,train20786.aiff,0
29231,train29232.aiff,0
3077,train3078.aiff,0
29486,train29487.aiff,0
23511,train23512.aiff,0
2234,train2235.aiff,0
23765,train23766.aiff,0
20147,train20148.aiff,0
20834,train20835.aiff,0
15789,train15790.aiff,0
14406,train14407.aiff,0
9957,train9958.aiff,0
1609,train1610.aiff,0
28498,train28499.aiff,0
29764,train29765.aiff,0
9950,train9951.aiff,0
7917,train7918.aiff,0
17724,train17725.aiff,0
24146,train24147.aiff,0
6581,train6582.aiff,0
6816,train6817.aiff,0
16076,train16077.aiff,0
22046,train22047.aiff,0
14038,train14039.aiff,0
23050,train23051.aiff,0
2616,train2617.aiff,0
5905,train5906.aiff,0
12768,train12769.aiff,0
10908,train10909.aiff,0
3701,train3702.aiff,0
20528,train20529.aiff,0
23751,train23752.aiff,0
10598,train10599.aiff,0
10431,train10432.aiff,0
5745,train5746.aiff,0
21439,train21440.aiff,0
142,train143.aiff,0
21647,train21648.aiff,0
11683,train11684.aiff,0
14293,train14294.aiff,0
5681,train5682.aiff,0
5145,train5146.aiff,0
20850,train20851.aiff,0
17846,train17847.aiff,0
20924,train20925.aiff,0
9752,train9753.aiff,0
23387,train23388.aiff,0
12247,train12248.aiff,0
19921,train19922.aiff,0
10266,train10267.aiff,0
11211,train11212.aiff,0
2229,train2230.aiff,0
23696,train23697.aiff,0
14541,train14542.aiff,0
21868,train21869.aiff,0
6593,train6594.aiff,0
28015,train28016.aiff,0
209,train210.aiff,0
636,train637.aiff,0
4198,train4199.aiff,0
2371,train2372.aiff,0
814,train815.aiff,0
16071,train16072.aiff,0
28211,train28212.aiff,0
8159,train8160.aiff,0
8323,train8324.aiff,0
10419,train10420.aiff,0
2147,train2148.aiff,0
2028,train2029.aiff,0
13564,train13565.aiff,0
13304,train13305.aiff,0
21411,train21412.aiff,0
11313,train11314.aiff,0
24110,train24111.aiff,0
15619,train15620.aiff,0
1368,train1369.aiff,0
16761,train16762.aiff,0
23925,train23926.aiff,0
6838,train6839.aiff,0
8699,train8700.aiff,0
27824,train27825.aiff,0
24912,train24913.aiff,0
24789,train24790.aiff,0
5714,train5715.aiff,0
7447,train7448.aiff,0
24004,train24005.aiff,0
2972,train2973.aiff,0
61,train62.aiff,0
29571,train29572.aiff,0
25329,train25330.aiff,0
12329,train12330.aiff,0
344,train345.aiff,0
3684,train3685.aiff,0
5690,train5691.aiff,0
19887,train19888.aiff,0
4865,train4866.aiff,0
16706,train16707.aiff,0
390,train391.aiff,0
318,train319.aiff,0
17607,train17608.aiff,0
29031,train29032.aiff,0
16355,train16356.aiff,0
17153,train17154.aiff,0
5757,train5758.aiff,0
6130,train6131.aiff,0
21282,train21283.aiff,0
20689,train20690.aiff,0
12926,train12927.aiff,0
29543,train29544.aiff,0
9518,train9519.aiff,0
19258,train19259.aiff,0
29465,train29466.aiff,0
1827,train1828.aiff,0
5312,train5313.aiff,0
5673,train5674.aiff,0
17522,train17523.aiff,0
20571,train20572.aiff,0
29395,train29396.aiff,0
23841,train23842.aiff,0
7839,train7840.aiff,0
16195,train16196.aiff,0
15732,train15733.aiff,0
18011,train18012.aiff,0
1704,train1705.aiff,0
22457,train22458.aiff,0
10702,train10703.aiff,0
12471,train12472.aiff,0
14138,train14139.aiff,0
5069,train5070.aiff,0
23774,train23775.aiff,0
13760,train13761.aiff,0
1113,train1114.aiff,0
1789,train1790.aiff,0
3693,train3694.aiff,0
908,train909.aiff,0
3163,train3164.aiff,0
581,train582.aiff,0
17178,train17179.aiff,0
6933,train6934.aiff,0
10544,train10545.aiff,0
16094,train16095.aiff,0
22916,train22917.aiff,0
29685,train29686.aiff,0
576,train577.aiff,0
20176,train20177.aiff,0
27782,train27783.aiff,0
5487,train5488.aiff,0
27209,train27210.aiff,0
23730,train23731.aiff,0
2473,train2474.aiff,0
8037,train8038.aiff,0
24228,train24229.aiff,0
7661,train7662.aiff,0
28071,train28072.aiff,0
8400,train8401.aiff,0
18364,train18365.aiff,0
22403,train22404.aiff,0
18245,train18246.aiff,0
14559,train14560.aiff,0
17171,train17172.aiff,0
11101,train11102.aiff,0
8395,train8396.aiff,0
13276,train13277.aiff,0
8850,train8851.aiff,0
15516,train15517.aiff,0
17011,train17012.aiff,0
2124,train2125.aiff,0
27895,train27896.aiff,0
18892,train18893.aiff,0
28684,train28685.aiff,0
28012,train28013.aiff,0
24515,train24516.aiff,0
15497,train15498.aiff,0
8120,train8121.aiff,0
14923,train14924.aiff,0
11538,train11539.aiff,0
27007,train27008.aiff,0
3183,train3184.aiff,0
10080,train10081.aiff,0
21114,train21115.aiff,0
11748,train11749.aiff,0
28057,train28058.aiff,0
16741,train16742.aiff,0
8128,train8129.aiff,0
27825,train27826.aiff,0
7113,train7114.aiff,0
2104,train2105.aiff,0
7177,train7178.aiff,0
18333,train18334.aiff,0
22438,train22439.aiff,0
10492,train10493.aiff,0
23978,train23979.aiff,0
11755,train11756.aiff,0
102,train103.aiff,0
19839,train19840.aiff,0
4672,train4673.aiff,0
15092,train15093.aiff,0
25968,train25969.aiff,0
26987,train26988.aiff,0
21752,train21753.aiff,0
7374,train7375.aiff,0
16166,train16167.aiff,0
22515,train22516.aiff,0
16779,train16780.aiff,0
13294,train13295.aiff,0
6967,train6968.aiff,0
2844,train2845.aiff,0
9602,train9603.aiff,0
22304,train22305.aiff,0
2176,train2177.aiff,0
15256,train15257.aiff,0
8257,train8258.aiff,0
13552,train13553.aiff,0
1439,train1440.aiff,0
12051,train12052.aiff,0
2611,train2612.aiff,0
12734,train12735.aiff,0
25485,train25486.aiff,0
25180,train25181.aiff,0
5278,train5279.aiff,0
3109,train3110.aiff,0
28151,train28152.aiff,0
10607,train10608.aiff,0
17932,train17933.aiff,0
10910,train10911.aiff,0
15578,train15579.aiff,0
3890,train3891.aiff,0
17863,train17864.aiff,0
16383,train16384.aiff,0
3357,train3358.aiff,0
23084,train23085.aiff,0
21368,train21369.aiff,0
20759,train20760.aiff,0
14899,train14900.aiff,0
12938,train12939.aiff,0
23099,train23100.aiff,0
9520,train9521.aiff,0
26602,train26603.aiff,0
22647,train22648.aiff,0
10157,train10158.aiff,0
4313,train4314.aiff,0
11685,train11686.aiff,0
10679,train10680.aiff,0
17370,train17371.aiff,0
8339,train8340.aiff,0
5638,train5639.aiff,0
15460,train15461.aiff,0
26618,train26619.aiff,0
20398,train20399.aiff,0
20970,train20971.aiff,0
21159,train21160.aiff,0
14544,train14545.aiff,0
5502,train5503.aiff,0
14609,train14610.aiff,0
5898,train5899.aiff,0
17055,train17056.aiff,0
29387,train29388.aiff,0
2188,train2189.aiff,0
11239,train11240.aiff,0
12594,train12595.aiff,0
15934,train15935.aiff,0
26682,train26683.aiff,0
27161,train27162.aiff,0
21736,train21737.aiff,0
4514,train4515.aiff,0
24287,train24288.aiff,0
4495,train4496.aiff,0
26893,train26894.aiff,0
19547,train19548.aiff,0
7717,train7718.aiff,0
29417,train29418.aiff,0
14308,train14309.aiff,0
21229,train21230.aiff,1
5302,train5303.aiff,1
26633,train26634.aiff,1
4732,train4733.aiff,1
12335,train12336.aiff,1
22537,train22538.aiff,1
26088,train26089.aiff,1
6494,train6495.aiff,1
19470,train19471.aiff,1
18154,train18155.aiff,1
5860,train5861.aiff,1
18581,train18582.aiff,1
25867,train25868.aiff,1
26090,train26091.aiff,1
20348,train20349.aiff,1
19449,train19450.aiff,1
23356,train23357.aiff,1
20590,train20591.aiff,1
9192,train9193.aiff,1
20680,train20681.aiff,1
5795,train5796.aiff,1
20726,train20727.aiff,1
23291,train23292.aiff,1
25073,train25074.aiff,1
228,train229.aiff,1
26691,train26692.aiff,1
22562,train22563.aiff,1
14057,train14058.aiff,1
4015,train4016.aiff,1
22222,train22223.aiff,1
10821,train10822.aiff,1
3612,train3613.aiff,1
8962,train8963.aiff,1
4790,train4791.aiff,1
19118,train19119.aiff,1
9093,train9094.aiff,1
4287,train4288.aiff,1
5864,train5865.aiff,1
26273,train26274.aiff,1
4718,train4719.aiff,1
19183,train19184.aiff,1
26016,train26017.aiff,1
26831,train26832.aiff,1
26163,train26164.aiff,1
11220,train11221.aiff,1
1141,train1142.aiff,1
9244,train9245.aiff,1
16763,train16764.aiff,1
16740,train16741.aiff,1
26034,train26035.aiff,1
2736,train2737.aiff,1
4760,train4761.aiff,1
26812,train26813.aiff,1
25126,train25127.aiff,1
26372,train26373.aiff,1
10364,train10365.aiff,1
25857,train25858.aiff,1
25716,train25717.aiff,1
11637,train11638.aiff,1
26753,train26754.aiff,1
26054,train26055.aiff,1
18547,train18548.aiff,1
28266,train28267.aiff,1
19272,train19273.aiff,1
22511,train22512.aiff,1
28107,train28108.aiff,1
2376,train2377.aiff,1
26643,train26644.aiff,1
4853,train4854.aiff,1
26775,train26776.aiff,1
7739,train7740.aiff,1
20435,train20436.aiff,1
19728,train19729.aiff,1
8879,train8880.aiff,1
24690,train24691.aiff,1
20296,train20297.aiff,1
19267,train19268.aiff,1
24468,train24469.aiff,1
18911,train18912.aiff,1
5279,train5280.aiff,1
10837,train10838.aiff,1
1420,train1421.aiff,1
6345,train6346.aiff,1
9081,train9082.aiff,1
18495,train18496.aiff,1
19076,train19077.aiff,1
22347,train22348.aiff,1
29292,train29293.aiff,1
8881,train8882.aiff,1
20875,train20876.aiff,1
4776,train4777.aiff,1
5509,train5510.aiff,1
2696,train2697.aiff,1
23265,train23266.aiff,1
10641,train10642.aiff,1
6368,train6369.aiff,1
23320,train23321.aiff,1
23367,train23368.aiff,1
4872,train4873.aiff,1
25887,train25888.aiff,1
16771,train16772.aiff,1
26411,train26412.aiff,1
23187,train23188.aiff,1
1225,train1226.aiff,1
4831,train4832.aiff,1
11925,train11926.aiff,1
8922,train8923.aiff,1
5595,train5596.aiff,1
6346,train6347.aiff,1
10798,train10799.aiff,1
20757,train20758.aiff,1
26377,train26378.aiff,1
28841,train28842.aiff,1
19053,train19054.aiff,1
19409,train19410.aiff,1
7298,train7299.aiff,1
25781,train25782.aiff,1
29128,train29129.aiff,1
25125,train25126.aiff,1
19388,train19389.aiff,1
26486,train26487.aiff,1
25105,train25106.aiff,1
26566,train26567.aiff,1
8458,train8459.aiff,1
20618,train20619.aiff,1
18804,train18805.aiff,1
19282,train19283.aiff,1
17874,train17875.aiff,1
19312,train19313.aiff,1
12723,train12724.aiff,1
3398,train3399.aiff,1
25123,train25124.aiff,1
22203,train22204.aiff,1
25009,train25010.aiff,1
6485,train6486.aiff,1
699,train700.aiff,1
19548,train19549.aiff,1
6436,train6437.aiff,1
1901,train1902.aiff,1
26378,train26379.aiff,1
18202,train18203.aiff,1
9934,train9935.aiff,1
8630,train8631.aiff,1
12845,train12846.aiff,1
9959,train9960.aiff,1
20608,train20609.aiff,1
23197,train23198.aiff,1
26869,train26870.aiff,1
4885,train4886.aiff,1
8457,train8458.aiff,1
10053,train10054.aiff,1
8921,train8922.aiff,1
19131,train19132.aiff,1
4781,train4782.aiff,1
25572,train25573.aiff,1
4039,train4040.aiff,1
7726,train7727.aiff,1
6637,train6638.aiff,1
11773,train11774.aiff,1
8059,train8060.aiff,1
8224,train8225.aiff,1
12033,train12034.aiff,1
25082,train25083.aiff,1
28351,train28352.aiff,1
12028,train12029.aiff,1
10069,train10070.aiff,1
22357,train22358.aiff,1
2810,train2811.aiff,1
26564,train26565.aiff,1
25713,train25714.aiff,1
26194,train26195.aiff,1
10228,train10229.aiff,1
23278,train23279.aiff,1
9697,train9698.aiff,1
18723,train18724.aiff,1
25994,train25995.aiff,1
6365,train6366.aiff,1
25743,train25744.aiff,1
24681,train24682.aiff,1
12186,train12187.aiff,1
4700,train4701.aiff,1
18320,train18321.aiff,1
4022,train4023.aiff,1
18549,train18550.aiff,1
18290,train18291.aiff,1
22842,train22843.aiff,1
19419,train19420.aiff,1
11770,train11771.aiff,1
7638,train7639.aiff,1
5079,train5080.aiff,1
9325,train9326.aiff,1
28642,train28643.aiff,1
6673,train6674.aiff,1
10879,train10880.aiff,1
25852,train25853.aiff,1
18786,train18787.aiff,1
23286,train23287.aiff,1
11001,train11002.aiff,1
20476,train20477.aiff,1
29301,train29302.aiff,1
25302,train25303.aiff,1
4432,train4433.aiff,1
4958,train4959.aiff,1
5256,train5257.aiff,1
20156,train20157.aiff,1
26472,train26473.aiff,1
4695,train4696.aiff,1
24615,train24616.aiff,1
20643,train20644.aiff,1
18917,train18918.aiff,1
1749,train1750.aiff,1
26594,train26595.aiff,1
24936,train24937.aiff,1
25427,train25428.aiff,1
12701,train12702.aiff,1
25353,train25354.aiff,1
7752,train7753.aiff,1
18733,train18734.aiff,1
8355,train8356.aiff,1
11988,train11989.aiff,1
18429,train18430.aiff,1
6497,train6498.aiff,1
2168,train2169.aiff,1
12318,train12319.aiff,1
20683,train20684.aiff,1
18354,train18355.aiff,1
3671,train3672.aiff,1
25768,train25769.aiff,1
4907,train4908.aiff,1
18392,train18393.aiff,1
25669,train25670.aiff,1
8459,train8460.aiff,1
7096,train7097.aiff,1
19714,train19715.aiff,1
4610,train4611.aiff,1
29795,train29796.aiff,1
28535,train28536.aiff,1
9163,train9164.aiff,1
4076,train4077.aiff,1
6430,train6431.aiff,1
13193,train13194.aiff,1
10700,train10701.aiff,1
24521,train24522.aiff,1
10170,train10171.aiff,1
20033,train20034.aiff,1
13981,train13982.aiff,1
18661,train18662.aiff,1
4903,train4904.aiff,1
7835,train7836.aiff,1
20575,train20576.aiff,1
19389,train19390.aiff,1
24558,train24559.aiff,1
4968,train4969.aiff,1
7635,train7636.aiff,1
4000,train4001.aiff,1
11779,train11780.aiff,1
26861,train26862.aiff,1
10378,train10379.aiff,1
17617,train17618.aiff,1
21816,train21817.aiff,1
26858,train26859.aiff,1
26000,train26001.aiff,1
11309,train11310.aiff,1
7825,train7826.aiff,1
19362,train19363.aiff,1
5922,train5923.aiff,1
