,clip_name,label
4965,train4966.aiff,1
14965,train14966.aiff,0
25686,train25687.aiff,1
8468,train8469.aiff,1
2137,train2138.aiff,0
8782,train8783.aiff,1
2657,train2658.aiff,1
1169,train1170.aiff,0
18567,train18568.aiff,1
6990,train6991.aiff,0
19363,train19364.aiff,1
11093,train11094.aiff,1
9265,train9266.aiff,1
11165,train11166.aiff,1
20590,train20591.aiff,1
9957,train9958.aiff,0
29025,train29026.aiff,0
23005,train23006.aiff,1
7091,train7092.aiff,1
19578,train19579.aiff,1
9141,train9142.aiff,1
27827,train27828.aiff,0
5872,train5873.aiff,0
21148,train21149.aiff,0
24933,train24934.aiff,1
256,train257.aiff,0
17263,train17264.aiff,0
26696,train26697.aiff,1
11268,train11269.aiff,1
14085,train14086.aiff,0
8293,train8294.aiff,0
2626,train2627.aiff,0
25163,train25164.aiff,1
11810,train11811.aiff,1
24966,train24967.aiff,0
15225,train15226.aiff,0
1433,train1434.aiff,0
21221,train21222.aiff,0
8470,train8471.aiff,1
6130,train6131.aiff,0
29525,train29526.aiff,0
18040,train18041.aiff,0
19024,train19025.aiff,1
22582,train22583.aiff,1
18331,train18332.aiff,0
11239,train11240.aiff,0
5651,train5652.aiff,0
314,train315.aiff,0
22385,train22386.aiff,0
26921,train26922.aiff,1
14264,train14265.aiff,0
26656,train26657.aiff,1
22605,train22606.aiff,1
23111,train23112.aiff,1
10127,train10128.aiff,1
18016,train18017.aiff,0
18192,train18193.aiff,1
26321,train26322.aiff,1
7051,train7052.aiff,0
6589,train6590.aiff,1
20299,train20300.aiff,1
25107,train25108.aiff,1
4066,train4067.aiff,1
22324,train22325.aiff,1
8505,train8506.aiff,0
10828,train10829.aiff,0
24627,train24628.aiff,1
10143,train10144.aiff,1
19880,train19881.aiff,0
5059,train5060.aiff,1
12272,train12273.aiff,0
27355,train27356.aiff,0
26953,train26954.aiff,1
26704,train26705.aiff,1
7467,train7468.aiff,1
14445,train14446.aiff,1
19051,train19052.aiff,1
5540,train5541.aiff,0
5370,train5371.aiff,1
28589,train28590.aiff,1
21241,train21242.aiff,0
20149,train20150.aiff,0
20285,train20286.aiff,1
12330,train12331.aiff,1
20457,train20458.aiff,1
8942,train8943.aiff,1
224,train225.aiff,0
3269,train3270.aiff,0
28549,train28550.aiff,1
21315,train21316.aiff,0
21005,train21006.aiff,0
12398,train12399.aiff,1
9625,train9626.aiff,0
1505,train1506.aiff,0
3501,train3502.aiff,1
5507,train5508.aiff,0
24995,train24996.aiff,0
7655,train7656.aiff,0
10303,train10304.aiff,0
19153,train19154.aiff,1
18011,train18012.aiff,0
26859,train26860.aiff,1
9944,train9945.aiff,1
19974,train19975.aiff,0
18835,train18836.aiff,1
27690,train27691.aiff,0
24011,train24012.aiff,0
28269,train28270.aiff,0
26762,train26763.aiff,1
2735,train2736.aiff,1
29739,train29740.aiff,0
2523,train2524.aiff,0
23311,train23312.aiff,1
20838,train20839.aiff,1
3331,train3332.aiff,0
26313,train26314.aiff,1
20033,train20034.aiff,1
26831,train26832.aiff,1
12452,train12453.aiff,0
9871,train9872.aiff,1
437,train438.aiff,0
6300,train6301.aiff,1
18937,train18938.aiff,1
24944,train24945.aiff,0
2809,train2810.aiff,1
25136,train25137.aiff,1
3918,train3919.aiff,1
7469,train7470.aiff,1
19892,train19893.aiff,0
5012,train5013.aiff,1
5015,train5016.aiff,0
19672,train19673.aiff,1
16625,train16626.aiff,1
11731,train11732.aiff,0
21634,train21635.aiff,0
874,train875.aiff,0
19382,train19383.aiff,1
26295,train26296.aiff,1
27017,train27018.aiff,1
4844,train4845.aiff,1
9916,train9917.aiff,0
26336,train26337.aiff,1
23476,train23477.aiff,1
20415,train20416.aiff,1
11856,train11857.aiff,0
13755,train13756.aiff,0
9896,train9897.aiff,1
3348,train3349.aiff,0
23881,train23882.aiff,0
21712,train21713.aiff,0
21953,train21954.aiff,0
6295,train6296.aiff,1
1302,train1303.aiff,0
21863,train21864.aiff,0
16801,train16802.aiff,1
21681,train21682.aiff,0
16765,train16766.aiff,0
10928,train10929.aiff,0
22993,train22994.aiff,0
21269,train21270.aiff,1
1007,train1008.aiff,0
28342,train28343.aiff,0
2951,train2952.aiff,0
23359,train23360.aiff,1
4952,train4953.aiff,0
10539,train10540.aiff,1
1968,train1969.aiff,0
29334,train29335.aiff,0
10870,train10871.aiff,1
20729,train20730.aiff,0
14291,train14292.aiff,0
14071,train14072.aiff,1
27067,train27068.aiff,1
9130,train9131.aiff,1
5158,train5159.aiff,0
27835,train27836.aiff,1
16227,train16228.aiff,0
3689,train3690.aiff,0
24750,train24751.aiff,1
29076,train29077.aiff,0
6785,train6786.aiff,1
18582,train18583.aiff,0
20246,train20247.aiff,1
22868,train22869.aiff,1
2902,train2903.aiff,0
13592,train13593.aiff,0
1441,train1442.aiff,1
5859,train5860.aiff,1
9098,train9099.aiff,0
10874,train10875.aiff,1
26775,train26776.aiff,1
14699,train14700.aiff,0
12692,train12693.aiff,1
2594,train2595.aiff,1
21906,train21907.aiff,0
13836,train13837.aiff,0
29114,train29115.aiff,0
20294,train20295.aiff,0
14945,train14946.aiff,0
22262,train22263.aiff,1
20413,train20414.aiff,1
28940,train28941.aiff,0
19727,train19728.aiff,1
24386,train24387.aiff,0
22214,train22215.aiff,1
19159,train19160.aiff,0
20314,train20315.aiff,1
29127,train29128.aiff,0
29049,train29050.aiff,0
4516,train4517.aiff,1
14682,train14683.aiff,0
3641,train3642.aiff,0
6412,train6413.aiff,1
13254,train13255.aiff,0
19025,train19026.aiff,1
4733,train4734.aiff,1
4993,train4994.aiff,1
9695,train9696.aiff,1
15993,train15994.aiff,0
23041,train23042.aiff,0
14549,train14550.aiff,0
16806,train16807.aiff,0
11430,train11431.aiff,1
10473,train10474.aiff,0
17054,train17055.aiff,0
25862,train25863.aiff,1
18238,train18239.aiff,0
1786,train1787.aiff,0
25939,train25940.aiff,1
5943,train5944.aiff,0
26320,train26321.aiff,1
25662,train25663.aiff,0
3384,train3385.aiff,0
24594,train24595.aiff,1
22906,train22907.aiff,0
19116,train19117.aiff,1
25622,train25623.aiff,0
10224,train10225.aiff,1
6374,train6375.aiff,1
14964,train14965.aiff,0
9421,train9422.aiff,1
6558,train6559.aiff,1
29777,train29778.aiff,0
26748,train26749.aiff,0
19091,train19092.aiff,1
8795,train8796.aiff,1
23405,train23406.aiff,1
4521,train4522.aiff,0
5229,train5230.aiff,0
22240,train22241.aiff,1
11000,train11001.aiff,0
12622,train12623.aiff,0
15766,train15767.aiff,0
16507,train16508.aiff,0
8194,train8195.aiff,1
19107,train19108.aiff,1
26613,train26614.aiff,1
13583,train13584.aiff,0
26563,train26564.aiff,1
17236,train17237.aiff,1
10804,train10805.aiff,1
19479,train19480.aiff,1
18037,train18038.aiff,0
24578,train24579.aiff,0
18601,train18602.aiff,1
12449,train12450.aiff,0
21046,train21047.aiff,0
9526,train9527.aiff,1
6173,train6174.aiff,0
13402,train13403.aiff,0
10987,train10988.aiff,0
17248,train17249.aiff,0
26615,train26616.aiff,1
4499,train4500.aiff,0
7474,train7475.aiff,0
4115,train4116.aiff,1
3957,train3958.aiff,1
6642,train6643.aiff,1
11685,train11686.aiff,0
10808,train10809.aiff,1
29624,train29625.aiff,0
9263,train9264.aiff,0
22690,train22691.aiff,0
10130,train10131.aiff,1
19361,train19362.aiff,1
23231,train23232.aiff,1
11338,train11339.aiff,1
17655,train17656.aiff,0
21226,train21227.aiff,0
5931,train5932.aiff,0
14441,train14442.aiff,0
26287,train26288.aiff,1
12186,train12187.aiff,1
23223,train23224.aiff,1
29399,train29400.aiff,0
28482,train28483.aiff,1
5828,train5829.aiff,0
2762,train2763.aiff,0
19151,train19152.aiff,0
19415,train19416.aiff,1
29764,train29765.aiff,0
28953,train28954.aiff,0
5272,train5273.aiff,1
26937,train26938.aiff,0
3006,train3007.aiff,0
20795,train20796.aiff,1
18826,train18827.aiff,1
29785,train29786.aiff,1
19106,train19107.aiff,1
5582,train5583.aiff,1
20864,train20865.aiff,0
20949,train20950.aiff,0
23132,train23133.aiff,1
13664,train13665.aiff,0
11639,train11640.aiff,1
11591,train11592.aiff,1
18513,train18514.aiff,0
344,train345.aiff,0
13235,train13236.aiff,1
13131,train13132.aiff,0
25021,train25022.aiff,0
20400,train20401.aiff,0
17418,train17419.aiff,1
5,train6.aiff,1
9945,train9946.aiff,1
23689,train23690.aiff,0
27444,train27445.aiff,0
3117,train3118.aiff,0
29081,train29082.aiff,0
17108,train17109.aiff,0
25117,train25118.aiff,1
2721,train2722.aiff,1
25263,train25264.aiff,1
12626,train12627.aiff,0
14254,train14255.aiff,1
4640,train4641.aiff,1
21442,train21443.aiff,0
27517,train27518.aiff,0
3763,train3764.aiff,0
13355,train13356.aiff,0
10319,train10320.aiff,0
10212,train10213.aiff,0
27765,train27766.aiff,0
12951,train12952.aiff,1
4569,train4570.aiff,0
9696,train9697.aiff,0
7575,train7576.aiff,0
5741,train5742.aiff,0
1765,train1766.aiff,0
5217,train5218.aiff,0
20961,train20962.aiff,0
4805,train4806.aiff,1
4929,train4930.aiff,1
4055,train4056.aiff,1
19309,train19310.aiff,0
10718,train10719.aiff,0
8519,train8520.aiff,1
17239,train17240.aiff,0
18916,train18917.aiff,0
19915,train19916.aiff,1
29072,train29073.aiff,0
16208,train16209.aiff,0
7925,train7926.aiff,0
8477,train8478.aiff,1
20627,train20628.aiff,1
2665,train2666.aiff,0
20418,train20419.aiff,1
15263,train15264.aiff,0
17255,train17256.aiff,1
26874,train26875.aiff,1
9807,train9808.aiff,0
19952,train19953.aiff,1
20203,train20204.aiff,0
10231,train10232.aiff,1
15756,train15757.aiff,0
21359,train21360.aiff,0
1376,train1377.aiff,1
25801,train25802.aiff,1
309,train310.aiff,1
21498,train21499.aiff,0
11771,train11772.aiff,1
12292,train12293.aiff,1
21911,train21912.aiff,1
10304,train10305.aiff,1
11912,train11913.aiff,0
8098,train8099.aiff,0
4056,train4057.aiff,1
8363,train8364.aiff,0
25708,train25709.aiff,1
26084,train26085.aiff,1
9182,train9183.aiff,1
29196,train29197.aiff,1
5594,train5595.aiff,1
18257,train18258.aiff,0
1409,train1410.aiff,0
17305,train17306.aiff,1
5310,train5311.aiff,1
6428,train6429.aiff,0
5030,train5031.aiff,1
29873,train29874.aiff,1
19771,train19772.aiff,1
8966,train8967.aiff,1
26570,train26571.aiff,1
17425,train17426.aiff,0
19275,train19276.aiff,1
26718,train26719.aiff,1
11207,train11208.aiff,1
3610,train3611.aiff,0
19888,train19889.aiff,1
12232,train12233.aiff,1
19725,train19726.aiff,1
11817,train11818.aiff,0
2086,train2087.aiff,0
20814,train20815.aiff,1
27927,train27928.aiff,0
6399,train6400.aiff,1
24470,train24471.aiff,0
19406,train19407.aiff,1
9581,train9582.aiff,1
3802,train3803.aiff,1
2647,train2648.aiff,1
20275,train20276.aiff,1
16254,train16255.aiff,0
11214,train11215.aiff,1
11198,train11199.aiff,1
8357,train8358.aiff,1
18902,train18903.aiff,1
26314,train26315.aiff,1
2029,train2030.aiff,0
25787,train25788.aiff,1
4885,train4886.aiff,1
24947,train24948.aiff,1
2897,train2898.aiff,0
15456,train15457.aiff,0
27859,train27860.aiff,0
9984,train9985.aiff,0
21496,train21497.aiff,0
5345,train5346.aiff,1
8369,train8370.aiff,0
21085,train21086.aiff,0
3813,train3814.aiff,1
24639,train24640.aiff,1
25529,train25530.aiff,1
26367,train26368.aiff,1
19078,train19079.aiff,1
15944,train15945.aiff,0
216,train217.aiff,0
19858,train19859.aiff,1
18612,train18613.aiff,1
26469,train26470.aiff,1
23482,train23483.aiff,0
18865,train18866.aiff,1
17931,train17932.aiff,0
1470,train1471.aiff,0
650,train651.aiff,1
7999,train8000.aiff,1
9764,train9765.aiff,1
2605,train2606.aiff,1
25428,train25429.aiff,1
27841,train27842.aiff,1
14232,train14233.aiff,0
11463,train11464.aiff,1
5618,train5619.aiff,1
7461,train7462.aiff,0
2540,train2541.aiff,0
16035,train16036.aiff,0
29113,train29114.aiff,0
937,train938.aiff,0
12392,train12393.aiff,1
24037,train24038.aiff,0
28124,train28125.aiff,0
21101,train21102.aiff,0
24323,train24324.aiff,0
4700,train4701.aiff,1
23718,train23719.aiff,0
19098,train19099.aiff,1
4418,train4419.aiff,0
26095,train26096.aiff,1
19389,train19390.aiff,1
3157,train3158.aiff,0
19327,train19328.aiff,1
1031,train1032.aiff,0
12343,train12344.aiff,1
3012,train3013.aiff,0
6994,train6995.aiff,0
17199,train17200.aiff,0
2837,train2838.aiff,0
1635,train1636.aiff,1
11957,train11958.aiff,1
7723,train7724.aiff,1
19612,train19613.aiff,1
24738,train24739.aiff,1
23346,train23347.aiff,1
14105,train14106.aiff,0
6441,train6442.aiff,1
13386,train13387.aiff,0
4825,train4826.aiff,1
17220,train17221.aiff,0
19542,train19543.aiff,1
2860,train2861.aiff,1
2106,train2107.aiff,0
11200,train11201.aiff,1
6890,train6891.aiff,0
26006,train26007.aiff,1
3038,train3039.aiff,0
27131,train27132.aiff,1
19688,train19689.aiff,0
6751,train6752.aiff,1
7704,train7705.aiff,1
14537,train14538.aiff,0
19248,train19249.aiff,1
25965,train25966.aiff,1
8048,train8049.aiff,1
6840,train6841.aiff,1
4876,train4877.aiff,1
2451,train2452.aiff,0
7952,train7953.aiff,1
28485,train28486.aiff,0
26968,train26969.aiff,1
1733,train1734.aiff,0
27280,train27281.aiff,0
20612,train20613.aiff,1
28340,train28341.aiff,0
5904,train5905.aiff,1
22187,train22188.aiff,1
13543,train13544.aiff,0
9115,train9116.aiff,0
8235,train8236.aiff,1
19802,train19803.aiff,1
27845,train27846.aiff,0
27938,train27939.aiff,0
797,train798.aiff,0
8345,train8346.aiff,1
9071,train9072.aiff,1
18645,train18646.aiff,1
8824,train8825.aiff,1
6353,train6354.aiff,1
18190,train18191.aiff,1
10170,train10171.aiff,1
25664,train25665.aiff,0
538,train539.aiff,0
21464,train21465.aiff,0
20577,train20578.aiff,0
20111,train20112.aiff,1
23366,train23367.aiff,1
2219,train2220.aiff,1
2085,train2086.aiff,0
21393,train21394.aiff,0
28453,train28454.aiff,0
12189,train12190.aiff,1
29887,train29888.aiff,0
12423,train12424.aiff,0
4739,train4740.aiff,1
28326,train28327.aiff,0
22078,train22079.aiff,1
12065,train12066.aiff,0
4941,train4942.aiff,1
26933,train26934.aiff,1
1051,train1052.aiff,0
1515,train1516.aiff,0
9771,train9772.aiff,0
10169,train10170.aiff,1
20261,train20262.aiff,1
7563,train7564.aiff,0
26249,train26250.aiff,1
2402,train2403.aiff,0
5342,train5343.aiff,1
19764,train19765.aiff,1
7642,train7643.aiff,0
28764,train28765.aiff,0
20833,train20834.aiff,1
12841,train12842.aiff,0
19565,train19566.aiff,1
6007,train6008.aiff,1
7129,train7130.aiff,1
3675,train3676.aiff,1
25266,train25267.aiff,1
8180,train8181.aiff,1
23533,train23534.aiff,0
26138,train26139.aiff,0
4052,train4053.aiff,1
19780,train19781.aiff,1
21521,train21522.aiff,0
15203,train15204.aiff,0
14845,train14846.aiff,0
27204,train27205.aiff,0
26169,train26170.aiff,0
3992,train3993.aiff,1
20215,train20216.aiff,0
9407,train9408.aiff,1
3658,train3659.aiff,1
6477,train6478.aiff,1
19325,train19326.aiff,0
14959,train14960.aiff,0
27909,train27910.aiff,0
18104,train18105.aiff,0
22845,train22846.aiff,0
16096,train16097.aiff,0
12440,train12441.aiff,1
8066,train8067.aiff,0
6912,train6913.aiff,0
18533,train18534.aiff,1
24558,train24559.aiff,1
4004,train4005.aiff,1
19183,train19184.aiff,1
7771,train7772.aiff,1
19432,train19433.aiff,1
10707,train10708.aiff,1
18114,train18115.aiff,0
26429,train26430.aiff,1
19095,train19096.aiff,1
15810,train15811.aiff,0
12033,train12034.aiff,1
27274,train27275.aiff,0
5262,train5263.aiff,1
19442,train19443.aiff,1
16541,train16542.aiff,0
10190,train10191.aiff,0
8967,train8968.aiff,1
3750,train3751.aiff,0
9349,train9350.aiff,1
5555,train5556.aiff,1
22394,train22395.aiff,0
26034,train26035.aiff,1
9291,train9292.aiff,0
17736,train17737.aiff,0
11842,train11843.aiff,1
6821,train6822.aiff,0
6481,train6482.aiff,1
12667,train12668.aiff,0
28387,train28388.aiff,0
25744,train25745.aiff,1
24521,train24522.aiff,1
5588,train5589.aiff,1
3177,train3178.aiff,0
11946,train11947.aiff,0
12480,train12481.aiff,0
13927,train13928.aiff,0
24178,train24179.aiff,0
9466,train9467.aiff,1
23567,train23568.aiff,0
19061,train19062.aiff,1
26091,train26092.aiff,0
1364,train1365.aiff,1
16734,train16735.aiff,0
27048,train27049.aiff,1
10275,train10276.aiff,1
11643,train11644.aiff,0
4891,train4892.aiff,1
13987,train13988.aiff,0
22801,train22802.aiff,1
5469,train5470.aiff,1
7145,train7146.aiff,1
25568,train25569.aiff,0
10219,train10220.aiff,1
7133,train7134.aiff,0
19231,train19232.aiff,1
12489,train12490.aiff,0
15758,train15759.aiff,0
25055,train25056.aiff,0
2764,train2765.aiff,0
7623,train7624.aiff,1
21216,train21217.aiff,1
24820,train24821.aiff,1
19053,train19054.aiff,1
27772,train27773.aiff,0
2458,train2459.aiff,0
19058,train19059.aiff,0
6108,train6109.aiff,0
4959,train4960.aiff,1
11765,train11766.aiff,1
4673,train4674.aiff,0
12738,train12739.aiff,1
17397,train17398.aiff,0
16454,train16455.aiff,0
19642,train19643.aiff,1
822,train823.aiff,0
4710,train4711.aiff,1
2240,train2241.aiff,0
22831,train22832.aiff,0
20362,train20363.aiff,0
16382,train16383.aiff,0
6645,train6646.aiff,1
507,train508.aiff,1
25306,train25307.aiff,1
3457,train3458.aiff,1
8542,train8543.aiff,1
22720,train22721.aiff,0
22063,train22064.aiff,1
16951,train16952.aiff,0
21978,train21979.aiff,1
25763,train25764.aiff,1
3836,train3837.aiff,1
5362,train5363.aiff,1
21187,train21188.aiff,0
19368,train19369.aiff,1
1097,train1098.aiff,0
13348,train13349.aiff,1
1057,train1058.aiff,0
26125,train26126.aiff,0
2179,train2180.aiff,1
13370,train13371.aiff,0
11688,train11689.aiff,0
257,train258.aiff,0
202,train203.aiff,0
16428,train16429.aiff,0
20230,train20231.aiff,0
4781,train4782.aiff,1
6419,train6420.aiff,1
12537,train12538.aiff,0
27535,train27536.aiff,0
28008,train28009.aiff,0
12069,train12070.aiff,1
8246,train8247.aiff,1
17254,train17255.aiff,1
8222,train8223.aiff,1
9688,train9689.aiff,0
29969,train29970.aiff,1
5289,train5290.aiff,1
1839,train1840.aiff,1
9590,train9591.aiff,1
24630,train24631.aiff,1
7946,train7947.aiff,0
23437,train23438.aiff,1
1595,train1596.aiff,0
10538,train10539.aiff,1
12936,train12937.aiff,0
3665,train3666.aiff,1
19359,train19360.aiff,1
6519,train6520.aiff,1
3777,train3778.aiff,1
9296,train9297.aiff,0
3540,train3541.aiff,1
4272,train4273.aiff,1
22431,train22432.aiff,0
7720,train7721.aiff,0
8461,train8462.aiff,1
10434,train10435.aiff,0
18797,train18798.aiff,1
29126,train29127.aiff,1
26634,train26635.aiff,1
19318,train19319.aiff,1
24349,train24350.aiff,0
5597,train5598.aiff,0
16758,train16759.aiff,0
22878,train22879.aiff,0
7041,train7042.aiff,0
10912,train10913.aiff,0
16842,train16843.aiff,1
6084,train6085.aiff,1
22228,train22229.aiff,1
26372,train26373.aiff,1
26862,train26863.aiff,1
19819,train19820.aiff,0
19723,train19724.aiff,1
11516,train11517.aiff,0
25864,train25865.aiff,1
25000,train25001.aiff,1
28498,train28499.aiff,0
15333,train15334.aiff,0
13026,train13027.aiff,0
10138,train10139.aiff,1
8888,train8889.aiff,1
26522,train26523.aiff,1
3403,train3404.aiff,0
16289,train16290.aiff,0
16781,train16782.aiff,0
6468,train6469.aiff,1
18499,train18500.aiff,1
10884,train10885.aiff,0
1362,train1363.aiff,1
9770,train9771.aiff,0
19941,train19942.aiff,0
12713,train12714.aiff,1
3162,train3163.aiff,1
18581,train18582.aiff,1
29793,train29794.aiff,1
7854,train7855.aiff,1
581,train582.aiff,0
16697,train16698.aiff,0
5466,train5467.aiff,1
7308,train7309.aiff,0
17476,train17477.aiff,1
11785,train11786.aiff,1
11275,train11276.aiff,1
26182,train26183.aiff,1
22021,train22022.aiff,0
25070,train25071.aiff,1
29652,train29653.aiff,1
15488,train15489.aiff,0
27539,train27540.aiff,1
25871,train25872.aiff,1
3455,train3456.aiff,1
22574,train22575.aiff,0
18568,train18569.aiff,1
4728,train4729.aiff,1
5016,train5017.aiff,0
9173,train9174.aiff,1
21149,train21150.aiff,0
26450,train26451.aiff,1
25332,train25333.aiff,0
8223,train8224.aiff,1
26573,train26574.aiff,1
20728,train20729.aiff,1
12563,train12564.aiff,0
23753,train23754.aiff,0
28508,train28509.aiff,1
10732,train10733.aiff,0
19951,train19952.aiff,0
12216,train12217.aiff,1
3465,train3466.aiff,1
13228,train13229.aiff,0
8521,train8522.aiff,0
2664,train2665.aiff,0
7680,train7681.aiff,1
11550,train11551.aiff,0
2816,train2817.aiff,0
19299,train19300.aiff,0
8137,train8138.aiff,1
14168,train14169.aiff,0
25549,train25550.aiff,1
26991,train26992.aiff,1
13975,train13976.aiff,0
5079,train5080.aiff,1
19045,train19046.aiff,0
11651,train11652.aiff,1
28052,train28053.aiff,0
24015,train24016.aiff,0
28358,train28359.aiff,0
8467,train8468.aiff,0
26062,train26063.aiff,1
17157,train17158.aiff,0
10260,train10261.aiff,0
4610,train4611.aiff,1
26330,train26331.aiff,1
6775,train6776.aiff,0
24146,train24147.aiff,0
10507,train10508.aiff,0
27744,train27745.aiff,0
12134,train12135.aiff,1
11100,train11101.aiff,0
29636,train29637.aiff,0
14907,train14908.aiff,0
4393,train4394.aiff,0
11640,train11641.aiff,0
8304,train8305.aiff,1
498,train499.aiff,0
25952,train25953.aiff,0
29641,train29642.aiff,0
8199,train8200.aiff,0
9330,train9331.aiff,1
3033,train3034.aiff,0
9409,train9410.aiff,0
19118,train19119.aiff,1
23083,train23084.aiff,0
3294,train3295.aiff,0
4693,train4694.aiff,0
1078,train1079.aiff,1
502,train503.aiff,0
5123,train5124.aiff,0
18394,train18395.aiff,0
20959,train20960.aiff,0
25915,train25916.aiff,1
20368,train20369.aiff,1
12235,train12236.aiff,0
11976,train11977.aiff,1
18657,train18658.aiff,1
16955,train16956.aiff,0
12268,train12269.aiff,1
11806,train11807.aiff,1
15124,train15125.aiff,0
12813,train12814.aiff,1
13329,train13330.aiff,0
1074,train1075.aiff,1
19668,train19669.aiff,1
19212,train19213.aiff,1
24337,train24338.aiff,0
23207,train23208.aiff,1
7246,train7247.aiff,1
6083,train6084.aiff,1
13884,train13885.aiff,0
21281,train21282.aiff,0
5019,train5020.aiff,1
14081,train14082.aiff,1
27939,train27940.aiff,0
7083,train7084.aiff,0
1633,train1634.aiff,1
13802,train13803.aiff,0
19794,train19795.aiff,1
7424,train7425.aiff,0
29385,train29386.aiff,0
20279,train20280.aiff,0
4339,train4340.aiff,0
6526,train6527.aiff,1
20398,train20399.aiff,0
3433,train3434.aiff,0
25137,train25138.aiff,1
24404,train24405.aiff,0
4517,train4518.aiff,1
4260,train4261.aiff,1
12240,train12241.aiff,0
2811,train2812.aiff,1
22571,train22572.aiff,1
3144,train3145.aiff,1
19096,train19097.aiff,1
14453,train14454.aiff,0
22699,train22700.aiff,0
17960,train17961.aiff,1
16718,train16719.aiff,0
10926,train10927.aiff,0
9775,train9776.aiff,1
19387,train19388.aiff,1
12701,train12702.aiff,1
26443,train26444.aiff,1
16355,train16356.aiff,0
18955,train18956.aiff,1
21907,train21908.aiff,1
28208,train28209.aiff,0
29506,train29507.aiff,0
25354,train25355.aiff,0
19238,train19239.aiff,1
4562,train4563.aiff,0
26376,train26377.aiff,1
24016,train24017.aiff,0
14713,train14714.aiff,0
20764,train20765.aiff,0
17659,train17660.aiff,0
12816,train12817.aiff,1
3226,train3227.aiff,1
21071,train21072.aiff,0
6799,train6800.aiff,1
20092,train20093.aiff,0
13403,train13404.aiff,0
7688,train7689.aiff,0
1519,train1520.aiff,0
11729,train11730.aiff,1
3558,train3559.aiff,1
26797,train26798.aiff,1
6470,train6471.aiff,1
7134,train7135.aiff,1
20456,train20457.aiff,0
8727,train8728.aiff,1
17800,train17801.aiff,0
16155,train16156.aiff,0
14163,train14164.aiff,1
19103,train19104.aiff,0
25839,train25840.aiff,1
4081,train4082.aiff,1
29921,train29922.aiff,1
18159,train18160.aiff,0
24236,train24237.aiff,0
3502,train3503.aiff,0
26558,train26559.aiff,1
4908,train4909.aiff,1
5056,train5057.aiff,1
3151,train3152.aiff,0
26994,train26995.aiff,1
4688,train4689.aiff,1
6839,train6840.aiff,0
9107,train9108.aiff,0
26710,train26711.aiff,1
16591,train16592.aiff,0
5285,train5286.aiff,1
3165,train3166.aiff,0
22951,train22952.aiff,0
9118,train9119.aiff,0
17997,train17998.aiff,0
21625,train21626.aiff,0
1418,train1419.aiff,0
27044,train27045.aiff,1
3089,train3090.aiff,0
24569,train24570.aiff,0
9511,train9512.aiff,0
19871,train19872.aiff,1
7348,train7349.aiff,0
2766,train2767.aiff,0
1436,train1437.aiff,0
26995,train26996.aiff,1
19360,train19361.aiff,1
22085,train22086.aiff,1
4776,train4777.aiff,1
4703,train4704.aiff,1
7976,train7977.aiff,0
992,train993.aiff,0
14646,train14647.aiff,0
17037,train17038.aiff,0
17035,train17036.aiff,0
22731,train22732.aiff,0
4206,train4207.aiff,0
8922,train8923.aiff,1
25765,train25766.aiff,1
26149,train26150.aiff,1
14274,train14275.aiff,0
26417,train26418.aiff,1
25381,train25382.aiff,1
22300,train22301.aiff,1
29980,train29981.aiff,1
10840,train10841.aiff,1
10579,train10580.aiff,0
622,train623.aiff,0
3896,train3897.aiff,0
17382,train17383.aiff,0
7724,train7725.aiff,1
25440,train25441.aiff,0
26482,train26483.aiff,1
20868,train20869.aiff,1
26048,train26049.aiff,0
23552,train23553.aiff,0
2518,train2519.aiff,0
8536,train8537.aiff,0
144,train145.aiff,0
29966,train29967.aiff,1
16245,train16246.aiff,0
462,train463.aiff,0
7923,train7924.aiff,1
18831,train18832.aiff,1
1019,train1020.aiff,0
11650,train11651.aiff,1
559,train560.aiff,0
4071,train4072.aiff,1
25347,train25348.aiff,0
19647,train19648.aiff,1
16026,train16027.aiff,0
12797,train12798.aiff,1
11302,train11303.aiff,0
5589,train5590.aiff,1
18483,train18484.aiff,1
11846,train11847.aiff,1
14559,train14560.aiff,0
26709,train26710.aiff,1
7547,train7548.aiff,0
3810,train3811.aiff,1
26616,train26617.aiff,1
16320,train16321.aiff,0
26665,train26666.aiff,1
22579,train22580.aiff,1
25971,train25972.aiff,1
6393,train6394.aiff,1
10893,train10894.aiff,1
4934,train4935.aiff,1
6798,train6799.aiff,1
4954,train4955.aiff,1
240,train241.aiff,0
11274,train11275.aiff,1
1574,train1575.aiff,0
18692,train18693.aiff,1
29475,train29476.aiff,0
28607,train28608.aiff,0
21034,train21035.aiff,0
21055,train21056.aiff,0
4698,train4699.aiff,1
4672,train4673.aiff,0
18202,train18203.aiff,1
406,train407.aiff,0
4814,train4815.aiff,1
15732,train15733.aiff,0
9464,train9465.aiff,1
19490,train19491.aiff,0
19358,train19359.aiff,1
11235,train11236.aiff,0
8007,train8008.aiff,0
8208,train8209.aiff,0
21451,train21452.aiff,0
1115,train1116.aiff,0
4083,train4084.aiff,1
7201,train7202.aiff,0
25394,train25395.aiff,0
25342,train25343.aiff,1
29433,train29434.aiff,0
7361,train7362.aiff,0
14102,train14103.aiff,0
454,train455.aiff,0
19581,train19582.aiff,1
26929,train26930.aiff,1
6334,train6335.aiff,0
26526,train26527.aiff,1
18505,train18506.aiff,1
19792,train19793.aiff,1
2945,train2946.aiff,0
10089,train10090.aiff,0
